URL,Outcome,Target,FundingRaised,Backers,Comments,Location,Subtype,Duration,PhotosNumber,NumberOfProducts,Price,Gender,Created,Backed,FbNumber,IsVideoAvailable,VideoURL,VideoLength,Human,Computer,Energy,Content,Upset,Angry,MaxAmpVol
https://www.kickstarter.com/projects/507444772/eat-away-a-customized-diet-translator-app-for-ipho?ref=category_location,1,2000,2971,66,5.00,CA,Apps,30,12,8,37.5,F,0,4,925,1,https://ksr-video.imgix.net/projects/1681827/video-501228-h264_high.mp4,71,1,1,4.379310345,0,3.689655172,0,36.34482759
https://www.kickstarter.com/projects/icpooch/icpooch-internet-pet-treat-delivery-and-video-chat?ref=category_location,1,20000,29706.6,292,59.00,WA,Hardware,28,14,10,139,U,2,0,334,1,https://ksr-video.imgix.net/projects/701260/video-336238-h264_high.mp4,173,1,0,6.588235294,0,0.023529412,0,42.08235294
https://www.kickstarter.com/projects/891631540/derbysmash?ref=category_location,1,2500,2969,57,6.00,CA,Apps,30,0,10,87.5,F,0,0,0,1,https://ksr-video.imgix.net/projects/1666068/video-535261-h264_high.mp4,465,1,0,11.67657993,1.888475836,0.19330855,0,37.07434944
https://www.kickstarter.com/projects/wakawaka/wakawaka-base-a-power-and-light-first-aid-kit?ref=category_location,1,70000,296588,2257,501.00,TX,Gadgets,30,27,17,119,U,0,12,1291,1,https://ksr-video.imgix.net/projects/1399373/video-453313-h264_high.mp4,220,1,1,2.63963964,0,2.567567568,0,46.75675676
https://www.kickstarter.com/projects/1221115123/solo-tester-electrical-wiring-testing-and-troubles-0?ref=category_location,0,5000,2965,42,1.00,CA,Gadgets,30,21,8,80,U,2,2,73,1,https://ksr-video.imgix.net/projects/1825024/video-530224-h264_high.mp4,138,1,1,4.063291139,0,2.493670886,0,100.556962
https://www.kickstarter.com/projects/plxdevices/luxor-2-the-flashlight-perfected?ref=category_location,1,25000,296211,2779,821.00,CA,Technology,35,26,10,101.5,U,8,4,0,1,https://ksr-video.imgix.net/projects/1909957/video-599382-h264_high.mp4,173,1,1,2.927710843,0,2.518072289,0,63.84337349
https://www.kickstarter.com/projects/625182622/sasquatch-robot-controller-powered-by-arduino?ref=category_location,0,15000,2961,30,1.00,TX,Technology,30,4,8,175,M,0,11,0,1,https://ksr-video.imgix.net/projects/399567/video-191690-h264_high.mp4,131,1,1,2.763888889,0,2.263888889,0,20.83333333
https://www.kickstarter.com/projects/ghostdash/ghostdash-augmented-reality-ghost-car-and-hud?ref=category_location,0,43500,2960,19,0.00,TX,Gadgets,30,19,8,1800,U,0,0,511,1,https://ksr-video.imgix.net/projects/1380598/video-448666-h264_high.mp4,125,1,0,4.516666667,0,1.383333333,0,41.73333333
https://www.kickstarter.com/projects/1986v/proper-wrist-a-fair-marketplace-for-luxury-wrist-w?ref=category_location,0,12500,296,4,0.00,TX,Web,30,0,5,250,U,0,0,0,0,NA,0,0,0,0,0,0,0,0
https://www.kickstarter.com/projects/windenhol/windenhol-a-new-concept-of-wind-powered-electricit?ref=category_location,0,63600,2959,61,5.00,CA,Technology,40,4,9,500,M,0,0,0,1,https://ksr-video.imgix.net/projects/512177/video-226747-h264_high.mp4,282,1,1,3.431654676,0,1.158273381,0,69.51798561
https://www.kickstarter.com/projects/1891856541/thimble-learn-and-build-electronics-w-monthly-deli?ref=category_location,1,25000,295760,1776,354.00,NY,DIYElectronics,60,34,18,279,M,0,30,1077,1,https://ksr-video.imgix.net/projects/1785620/video-617094-h264_high.mp4,227,1,1,1.607476636,0,4.38317757,0,31.65420561
https://www.kickstarter.com/projects/1123433708/kb-mount-smartphone-mount-for-dslr-cameras?ref=category_location,0,3000,2954,54,3.00,CA,Hardware,32,12,12,22.5,M,0,0,0,1,https://ksr-video.imgix.net/projects/786877/video-322079-h264_high.mp4,219,1,1,5.222222222,0,1.333333333,0,67.42592593
https://www.kickstarter.com/projects/andromium/the-superbook-turn-your-smartphone-into-a-laptop-f?ref=category_location,1,50000,2952508.6,16732,7584.00,CA,Hardware,30,37,13,159,U,2,0,1913,1,https://ksr-video.imgix.net/projects/2510908/video-687977-h264_high.mp4,149,1,1,2.605263158,0,2.381578947,0,22.61842105
https://www.kickstarter.com/projects/tiko3d/tiko-the-unibody-3d-printer?ref=category_location,1,100000,2950874.8,16538,21917.00,NY,3DPrinting,31,46,9,179,U,0,0,0,1,https://ksr-video.imgix.net/projects/1758161/video-518529-h264_high.mp4,109,0,0,2.433962264,0,2.981132075,0,82.35849057
https://www.kickstarter.com/projects/635815014/internet-rebooter-just-press-the-red-button?ref=category_location,0,77700,2950,41,0.00,WA,Hardware,45,6,5,99,M,0,1,0,1,https://ksr-video.imgix.net/projects/467415/video-219146-h264_high.mp4,177,1,1,3.90990991,0,0.918918919,0.018018018,42.34234234
https://www.kickstarter.com/projects/1225565914/brickhole-vacuum-filter-type-cleaning-device-for-b-0?ref=category_location,0,9000,295,7,2.00,NY,Gadgets,60,0,9,15,F,2,0,489,1,https://ksr-video.imgix.net/projects/1829923/video-531799-h264_high.mp4,196,1,1,4.130434783,0,0.869565217,0,98.14130435
https://www.kickstarter.com/projects/1937608125/alive-lure-electronic-fishing-lure-with-vibrating?ref=category_location,0,11000,295,7,0.00,NY,Robots,50,0,4,35,M,0,0,0,1,https://ksr-video.imgix.net/projects/993142/video-480114-h264_high.mp4,32,1,0,5,0,0.25,0,57.4375
https://www.kickstarter.com/projects/velabikes/vela-the-electric-bicycle?ref=category_location,1,1000,29482,30,57.00,CA,Hardware,29,51,5,999,F,4,4,0,1,https://ksr-video.imgix.net/projects/1956678/video-565107-h264_high.mp4,189,1,0,2.456521739,0,2.206521739,0,53.18478261
https://www.kickstarter.com/projects/formlabs/form-1-an-affordable-professional-3d-printer?ref=category_location,1,100000,2945885.2,2068,1827.00,MA,Technology,30,11,12,2699,U,0,5,0,1,https://ksr-video.imgix.net/projects/274394/video-165025-h264_high.mp4,213,1,1,2.421568627,0,3.31372549,0,22.67647059
https://www.kickstarter.com/projects/864968865/metropoli-monopolize-your-life-one-check-in-at-a-t?ref=category_location,0,12000,2942.6,94,15.00,NY,Technology,30,2,10,62.5,F,0,0,0,1,https://ksr-video.imgix.net/projects/49505/video-53708-h264_high.mp4,75,1,0,1.515151515,0,3.696969697,0,45.21212121
https://www.kickstarter.com/projects/1029637745/zombait-a-robotic-lure-that-brings-dead-fish-back?ref=category_location,1,27000,29419.2,233,5.00,MA,Gadgets,45,27,12,149,U,0,4,0,1,https://ksr-video.imgix.net/projects/2151713/video-611174-h264_high.mp4,181,1,0,5.3,0.411111111,2.4,0,58.32222222
https://www.kickstarter.com/projects/1086186713/introducing-the-izzi-orbit-and-izzi-solo?ref=category_location,1,25000,29407,125,4.00,CA,CameraEquipment,40,16,15,200,M,2,4,0,1,https://ksr-video.imgix.net/projects/236461/video-155764-h264_high.mp4,204,1,0,2.397590361,0.036144578,7.228915663,0,31.73493976
https://www.kickstarter.com/projects/783146842/goldenrod?ref=category_location,0,19000,2940,25,1.00,CA,Technology,38,23,5,69,M,0,5,183,1,https://ksr-video.imgix.net/projects/2055273/video-600732-h264_high.mp4,96,1,1,3.530612245,0,2.204081633,0,37.46938776
https://www.kickstarter.com/projects/darkcultgames/engineers-excuse-dice?ref=category_location,1,500,29381,2081,305.00,TX,Hardware,28,6,4,7,U,6,59,224,1,https://ksr-video.imgix.net/projects/2256120/video-637992-h264_high.mp4,74,1,1,4.342857143,0,2.314285714,0,59.02857143
https://www.kickstarter.com/projects/439500955/ipower-tote-charge-your-phonein-your-pocket?ref=category_location,0,120000,2938,29,3.00,CA,Technology,30,7,6,117.5,M,0,1,697,1,https://ksr-video.imgix.net/projects/195590/video-142289-h264_high.mp4,192,1,1,8.896907216,1.907216495,1.556701031,0.474226804,36.07216495
https://www.kickstarter.com/projects/ezcontrol/ezcontrol-home-automation-made-easy?ref=category_location,1,10000,29308.7,332,289.00,CA,Gadgets,60,32,13,99,U,0,0,947,1,https://ksr-video.imgix.net/projects/2156278/video-637133-h264_high.mp4,199,0,1,2.90625,0,4.0625,0,41.52083333
https://www.kickstarter.com/projects/811722695/enduranote?ref=category_location,0,25000,2930,26,0.00,TX,Web,30,2,6,75,F,0,1,0,1,https://ksr-video.imgix.net/projects/1234086/video-430060-h264_high.mp4,219,1,1,3.079545455,0,3.875,0,38.90909091
https://www.kickstarter.com/projects/1304066426/the-first-annual-untold-news-awards-for-israeli-in?ref=category_location,0,25000,2925,7,0.00,NY,Technology,30,0,2,525,U,0,0,361,0,NA,0,0,0,0,0,0,0,0
https://www.kickstarter.com/projects/pixoppia/pixoppia-an-app-for-children-with-autism-and-socia?ref=category_location,0,100000,2922,35,0.00,NY,Apps,45,17,9,100,U,0,0,0,1,https://ksr-video.imgix.net/projects/1898630/video-577697-h264_high.mp4,284,0,1,3.789855072,0,3.514492754,0,49.16666667
https://www.kickstarter.com/projects/ibrush365/ibrush-365-tm-for-smart-people?ref=category_location,1,20000,29202,419,109.00,NY,Gadgets,30,14,7,79,U,0,3,0,1,https://ksr-video.imgix.net/projects/2369898/video-645302-h264_high.mp4,355,1,0,1.622641509,0,9.955974843,0,87.49056604
https://www.kickstarter.com/projects/430746166/social-network-creating-the-world-map-of-people?ref=category_location,0,40000,292,7,0.00,CA,Apps,30,0,3,50,M,0,0,204,1,https://ksr-video.imgix.net/projects/1509820/video-471667-h264_high.mp4,35,0,0,12.45,1.5,0,0,34.35
https://www.kickstarter.com/projects/746311182/flashbacks?ref=category_location,0,25000,292,9,0.00,CA,Technology,30,0,14,77.5,U,0,0,455,1,https://ksr-video.imgix.net/projects/174011/video-107775-h264_high.mp4,71,1,1,5.176470588,0,1.382352941,0.264705882,57
https://www.kickstarter.com/projects/1005916034/most-secure-digital-wallet-and-payment-system-in-t?ref=category_location,0,50000,292,7,0.00,TX,Software,30,10,5,200,M,0,0,2639,1,https://ksr-video.imgix.net/projects/2348457/video-639849-h264_high.mp4,224,1,1,2.857142857,0,0.821428571,0,68.66071429
https://www.kickstarter.com/projects/dustcard/dustcards-personal-space-air-purifier?ref=category_location,0,88000,292,7,0.00,IL,Technology,45,33,6,55,M,0,1,0,1,https://ksr-video.imgix.net/projects/1489597/video-513423-h264_high.mp4,189,1,1,3.864864865,0,2.067567568,0,25.41891892
https://www.kickstarter.com/projects/bachernivsky/gifyyy-the-worlds-simplest-most-portable-photo-boo?ref=category_location,1,22000,29191,23,3.00,IL,Technology,35,13,14,350,M,0,8,1565,1,https://ksr-video.imgix.net/projects/2448745/video-699260-h264_high.mp4,137,1,0,1.9375,0,4.21875,0,47.8125
https://www.kickstarter.com/projects/1652961970/wifi-air-particle-sensor?ref=category_location,0,10000,2919,38,1.00,NY,Hardware,30,2,5,45,M,0,7,197,1,https://ksr-video.imgix.net/projects/529396/video-235725-h264_high.mp4,86,1,1,5.975,0,0.1,0,39.375
https://www.kickstarter.com/projects/vencipio/tempi-the-smart-wearable-thermometer-for-mobile-de?ref=category_location,0,50000,2917,74,7.00,CA,Wearables,40,21,9,35,M,4,18,0,1,https://ksr-video.imgix.net/projects/1031168/video-433192-h264_high.mp4,189,1,1,2.989130435,0,1.141304348,0.02173913,35.82608696
https://www.kickstarter.com/projects/frednikgohar/every-home-deserves-a-personal-robot-meet-luna?ref=category_location,0,500000,29159,50,5.00,CA,Robots,60,4,7,199,M,0,8,1351,1,https://ksr-video.imgix.net/projects/1407900/video-476772-h264_high.mp4,189,1,1,2.734939759,0,8.710843373,0,29.51807229
https://www.kickstarter.com/projects/onsiteplanner/onsite-planner-changing-the-way-event-planners-do?ref=category_location,1,27000,29141,142,2.00,NY,Technology,30,5,6,375,F,0,0,1649,1,https://ksr-video.imgix.net/projects/2404762/video-652509-h264_high.mp4,121,1,1,6.881355932,0.118644068,1.644067797,0.06779661,31.88135593
https://www.kickstarter.com/projects/953918986/cell-phone-jail-classroom-and-home-management-tool?ref=category_location,0,10800,2914.4,11,2.00,CA,Gadgets,30,16,7,34,M,0,0,0,1,https://ksr-video.imgix.net/projects/2408520/video-652043-h264_high.mp4,136,1,1,3.064516129,0,2.532258065,0,64.58064516
https://www.kickstarter.com/projects/1245051645/re-arm-for-ramps-simple-32-bit-upgrade?ref=category_location,1,5000,29134,489,212.00,CA,3DPrinting,22,4,8,84,M,2,21,0,0,NA,0,0,0,0,0,0,0,0
https://www.kickstarter.com/projects/ritzie/personelle-turn-your-face-into-your-personal-emoji?ref=category_location,0,30000,291,11,0.00,CA,Apps,45,3,4,100,U,0,1,1334,1,https://ksr-video.imgix.net/projects/2674275/video-732227-h264_high.mp4,13,0,0,5.142857143,0,0,0,72.42857143
https://www.kickstarter.com/projects/techleathercraft/tech-leather-slim-wallet-cord-holders-and-smartwat?ref=category_location,0,6000,291,17,0.00,CA,Gadgets,32,18,11,24,U,0,0,0,1,https://ksr-video.imgix.net/projects/1930809/video-579315-h264_high.mp4,159,1,1,2.583333333,0,2.791666667,0,51.33333333
https://www.kickstarter.com/projects/shopstoreapp/shopstoretm-worlds-1st-customizable-digital-storag?ref=category_location,0,10000,291,14,1.00,CA,Apps,33,26,6,15,U,2,0,0,1,https://ksr-video.imgix.net/projects/2298068/video-641014-h264_high.mp4,29,0,1,16.64705882,3.529411765,0,0,20.11764706
https://www.kickstarter.com/projects/paw-c/join-the-paw-c-app?ref=category_location,0,37000,291,11,0.00,CA,Apps,30,8,12,37.5,U,0,0,0,1,https://ksr-video.imgix.net/projects/956374/video-501171-h264_high.mp4,147,1,0,3.677419355,0,1.806451613,0,40.27419355
https://www.kickstarter.com/projects/rummyfoolz/the-rummy-foolz-iphone-app?ref=category_location,0,30000,291,7,0.00,NY,Apps,16,7,19,20,M,0,0,0,0,NA,0,0,0,0,0,0,0,0
https://www.kickstarter.com/projects/1639276240/tita-water-filtration-pitcher-with-smart-hydration?ref=category_location,0,20000,2905,29,0.00,CA,Gadgets,30,24,13,84,U,2,0,0,1,https://ksr-video.imgix.net/projects/2773526/video-737217-h264_high.mp4,186,1,1,4.89010989,0.076923077,4.230769231,0,96.71428571
https://www.kickstarter.com/projects/1114111331/helloear-arc-the-worlds-most-comfortable-custom-ea?ref=category_location,1,50000,290408.3,2441,609.00,WA,Wearables,45,47,23,129,U,0,0,0,1,https://ksr-video.imgix.net/projects/2713783/video-724551-h264_high.mp4,171,1,1,3.280487805,0,6.890243902,0,51.7195122
https://www.kickstarter.com/projects/colarusso/wejudicate-citizen-coders-serving-justice?ref=category_location,0,23000,2902,39,1.00,MA,Software,68,0,8,75,M,0,8,1036,1,https://ksr-video.imgix.net/projects/20791/video-22967-h264_high.mp4,480,1,1,9,0.555555556,1.777777778,0,10.77777778
https://www.kickstarter.com/projects/65794654/blink-blink-creative-circuit-kits-for-girls?ref=category_location,1,25000,29012,371,10.00,NY,DIYElectronics,31,34,22,106.5,F,0,2,0,1,https://ksr-video.imgix.net/projects/1480517/video-533925-h264_high.mp4,184,1,1,3.461538462,0,2.730769231,0,38.23076923
https://www.kickstarter.com/projects/795239653/diamodo-beautifully-handcrafted-smart-jewelry?ref=category_location,1,1000,2900,21,8.00,CA,Wearables,60,16,6,205,U,3,1,0,1,https://ksr-video.imgix.net/projects/2621924/video-701326-h264_high.mp4,316,1,0,3.893333333,0,8.053333333,0.033333333,61.45333333
https://www.kickstarter.com/projects/1151413310/nature-reborn-open-source-cnc-router-for-rough-woo?ref=category_location,0,10000,290,9,0.00,TX,Hardware,30,3,13,200,M,3,0,81,1,https://ksr-video.imgix.net/projects/352951/video-176702-h264_high.mp4,523,1,1,8.770491803,0.717213115,0.286885246,0.049180328,29.52459016
https://www.kickstarter.com/projects/1995910141/intelligent-map-group-chat-and-calendaring-while-t?ref=category_location,0,50000,290,7,0.00,CA,Technology,30,7,10,40.5,M,0,7,411,1,https://ksr-video.imgix.net/projects/2383181/video-659926-h264_high.mp4,89,1,1,5.772727273,0,0.318181818,0,21.56818182
https://www.kickstarter.com/projects/484914984/the-lure-light?ref=category_location,0,50000,290,13,0.00,TX,Hardware,30,4,4,35,M,0,1,530,1,https://ksr-video.imgix.net/projects/911649/video-360751-h264_high.mp4,89,1,0,8.925,0,0,0,102.725
https://www.kickstarter.com/projects/nightcrawlerapp/nightcrawlerappcom-connects-people-with-local-nigh?ref=category_location,0,1800,290,3,0.00,IL,Web,33,9,7,35,M,0,0,669,0,NA,0,0,0,0,0,0,0,0
https://www.kickstarter.com/projects/123688425/floydseum-the-pink-floyd-3d-museum?ref=category_location,0,300000,290,3,0.00,CA,Web,30,0,6,75,M,2,1,0,1,https://ksr-video.imgix.net/projects/824598/video-499634-h264_high.mp4,568,0,1,21.70353982,10.2920354,0,6.110619469,28.84955752
https://www.kickstarter.com/projects/1401357387/cage-hat?ref=category_location,0,5000,29,6,4.00,CA,Wearables,20,0,1,1,F,3,0,13,1,https://ksr-video.imgix.net/projects/2727485/video-730462-h264_high.mp4,467,0,1,8.510638298,0,1.75177305,0.312056738,40.07801418
https://www.kickstarter.com/projects/1152219694/alottofriends?ref=category_location,0,125000,29,3,1.00,CA,Apps,30,0,10,175,M,0,3,0,1,https://ksr-video.imgix.net/projects/1444881/video-473920-h264_high.mp4,54,0,1,4.37037037,0,0.851851852,0,43.37037037
https://www.kickstarter.com/projects/1126019924/dragonware-and-the-dmx-chart?ref=category_location,0,43000,29,3,0.00,TX,Software,30,30,7,100,F,0,0,0,1,https://ksr-video.imgix.net/projects/2146629/video-599403-h264_high.mp4,153,0,1,13.24050633,2.835443038,0.101265823,0.189873418,57.34177215
https://www.kickstarter.com/projects/1713155172/raised-acrylic-photo-frames?ref=category_location,0,5000,29,1,0.00,TX,Technology,30,9,1,20,M,0,0,0,1,https://ksr-video.imgix.net/projects/2780603/video-740113-h264_high.mp4,165,0,0,3.058823529,0,2.282352941,0,66.52941176
https://www.kickstarter.com/projects/elisa-ny/c18-the-airstrip-fast-converter?ref=category_location,0,199000,29,3,0.00,NY,Flight,60,67,13,675,U,0,6,0,0,NA,0,0,0,0,0,0,0,0
https://www.kickstarter.com/projects/571935617/walkzee-a-free-platform-to-find-and-walk-local-she?ref=category_location,1,20000,28999,494,20.00,CA,Web,30,20,20,62.5,F,0,7,403,1,https://ksr-video.imgix.net/projects/1477711/video-493088-h264_high.mp4,184,1,0,9.032967033,0,2.648351648,1.164835165,131.7472527
https://www.kickstarter.com/projects/trequantifier/trequant-first-wearable-for-tremors?ref=category_location,0,35000,28986.2,96,7.00,CA,Wearables,35,49,15,99,U,0,1,0,1,https://ksr-video.imgix.net/projects/2453480/video-668480-h264_high.mp4,122,1,1,2.361702128,0,2.936170213,0,46.57446809
https://www.kickstarter.com/projects/830878703/hometraqtm-remote-home-monitor?ref=category_location,0,15000,2896,78,0.00,TX,Gadgets,30,9,5,79,M,0,8,61,1,https://ksr-video.imgix.net/projects/1502430/video-480266-h264_high.mp4,231,1,1,6.963414634,0.085365854,2.146341463,0.658536585,17.48780488
https://www.kickstarter.com/projects/labromance/lab-the-living-aerial-bot?ref=category_location,0,50000,2893,34,0.00,CA,Robots,39,32,14,409,U,0,0,123,1,https://ksr-video.imgix.net/projects/1641568/video-501661-h264_high.mp4,240,0,0,5.483050847,0,0.974576271,0.237288136,43.81355932
https://www.kickstarter.com/projects/th3ya0vi/moments-app-development?ref=category_location,0,30000,289,15,4.00,TX,Apps,30,3,3,100,U,0,0,855,1,https://ksr-video.imgix.net/projects/1123382/video-413404-h264_high.mp4,49,0,1,3.875,0,1.708333333,0,54.08333333
https://www.kickstarter.com/projects/450077410/sleepmode?ref=category_location,0,3000,289,12,0.00,CA,Wearables,30,9,19,32,M,0,1,0,1,https://ksr-video.imgix.net/projects/2689462/video-717384-h264_high.mp4,130,1,0,6.0625,0,0.375,0,131.734375
https://www.kickstarter.com/projects/237388841/pixelchat-create-your-own-emojis-and-much-more?ref=category_location,0,20000,2889,16,0.00,CA,Apps,30,6,11,50,M,0,0,0,1,https://ksr-video.imgix.net/projects/1794859/video-526563-h264_high.mp4,157,1,0,6.4125,0,1.2625,0,56.1875
https://www.kickstarter.com/projects/991146575/panoptes-ebumper4-low-speed-obstacle-avoidance-for?ref=category_location,0,80000,28885,109,18.00,MA,Flight,32,31,18,424,U,0,1,0,1,https://ksr-video.imgix.net/projects/1677903/video-515914-h264_high.mp4,169,1,1,2.626506024,0,2.397590361,0,40.09638554
https://www.kickstarter.com/projects/dodock/new-design-dock-for-all-apple-productincluding-usb?ref=category_location,1,10000,28865,258,285.00,CA,Hardware,40,23,8,139,U,0,0,0,1,https://ksr-video.imgix.net/projects/2379786/video-646287-h264_high.mp4,126,1,1,5.642857143,0,1.125,0,65.76785714
https://www.kickstarter.com/projects/1764515114/project-safety-the-future-of-high-tech-personal-se?ref=category_location,0,25000,2881,47,2.00,TX,Apps,30,28,8,75,U,0,6,1721,1,https://ksr-video.imgix.net/projects/842103/video-483991-h264_high.mp4,136,1,1,3.573170732,0,8.87804878,0.207317073,48.65853659
https://www.kickstarter.com/projects/skiptheline/skip-the-line?ref=category_location,0,35000,2877,7,0.00,IL,Apps,35,0,4,15,M,0,0,0,1,https://ksr-video.imgix.net/projects/1964294/video-559836-h264_high.mp4,106,1,1,4.283018868,0,1.075471698,0,97.37735849
https://www.kickstarter.com/projects/macetech/rgb-led-shades?ref=category_location,1,12000,28755,273,221.00,WA,Wearables,26,13,9,99,U,0,3,83,1,https://ksr-video.imgix.net/projects/1323006/video-453118-h264_high.mp4,261,1,1,2.57480315,0,1.598425197,0,36.82677165
https://www.kickstarter.com/projects/550886435/ishutter-web-camera-sheild?ref=category_location,0,8000,2875,123,8.00,CA,Hardware,30,11,7,30,U,0,2,0,1,https://ksr-video.imgix.net/projects/654779/video-301959-h264_high.mp4,116,1,1,3.565217391,0,7.065217391,0,38.54347826
https://www.kickstarter.com/projects/222464008/smartsleep-first-application-for-polyphasic-sleepe?ref=category_location,0,35000,2875,122,7.00,MA,Technology,45,7,12,105,U,0,0,0,1,https://ksr-video.imgix.net/projects/687548/video-307745-h264_high.mp4,117,1,1,6.032786885,0.163934426,0.68852459,0.049180328,43.44262295
https://www.kickstarter.com/projects/67935456/soundduino-a-sd-sound-player-recorder-shield-for-a?ref=category_location,1,500,2873,47,7.00,CA,Hardware,40,5,7,45,U,15,5,36,1,https://ksr-video.imgix.net/projects/2118505/video-592722-h264_high.mp4,54,0,1,12.07407407,0,2.074074074,3.481481481,67.81481481
https://www.kickstarter.com/projects/branchusb/branch-usb-c-dock-for-new-macbook?ref=category_location,1,25000,28643,299,218.00,CA,Technology,40,18,7,99,U,4,8,0,1,https://ksr-video.imgix.net/projects/2180638/video-608151-h264_high.mp4,75,1,1,2.162162162,0,5.162162162,0,47.81081081
https://www.kickstarter.com/projects/machineman/omnitrade-apron?ref=category_location,0,15000,286,5,0.00,CA,Wearables,30,20,8,212.5,M,2,0,418,1,https://ksr-video.imgix.net/projects/2590835/video-694249-h264_high.mp4,91,1,1,3.9,0,1.6,0,46.675
https://www.kickstarter.com/projects/naterockhold/matriu-as-lightweight-and-open-source-it-automatio?ref=category_location,0,250000,286,14,0.00,CA,Software,30,0,9,100,M,0,0,850,1,https://ksr-video.imgix.net/projects/185533/video-113537-h264_high.mp4,45,0,0,1.857142857,0,0.476190476,0,45.23809524
https://www.kickstarter.com/projects/mesocyclonestudios/hailbound-the-ultimate-storm-chasing-app?ref=category_location,0,29000,2859,24,0.00,TX,Apps,30,8,11,39,U,0,1,0,0,NA,0,0,0,0,0,0,0,0
https://www.kickstarter.com/projects/876983988/cricket-232-worlds-best-rs-232-launch-pad?ref=category_location,0,3000,2858,93,1.00,WA,DIYElectronics,23,3,11,21,U,0,1,0,1,https://ksr-video.imgix.net/projects/2680074/video-724014-h264_high.mp4,96,1,0,3.583333333,0,3.208333333,0,49.39583333
https://www.kickstarter.com/projects/1312542133/crowminius-desktop-analog-music-synthesizer?ref=category_location,0,50000,28554,65,7.00,IL,Sound,30,3,9,700,M,2,7,324,1,https://ksr-video.imgix.net/projects/1928389/video-647725-h264_high.mp4,140,0,1,4.28358209,0,1.253731343,0.298507463,37.35820896
https://www.kickstarter.com/projects/403524037/autonomous-desk-the-smartest-office-desk-yet-power?ref=category_location,1,50000,285422,468,699.00,NY,Hardware,30,46,17,499,U,2,28,0,1,https://ksr-video.imgix.net/projects/1826264/video-532176-h264_high.mp4,154,1,1,2.36,0,3.12,0,57.42666667
https://www.kickstarter.com/projects/1689389393/660-guitars-usa-aluminum-guitars?ref=category_location,0,25000,2854,21,2.00,TX,Sound,30,6,9,1895,U,0,0,0,1,https://ksr-video.imgix.net/projects/2162266/video-604031-h264_high.mp4,233,1,1,2.745614035,0,1.307017544,0,36.10526316
https://www.kickstarter.com/projects/jayne/portals?ref=category_location,1,1500,2853.4,118,4.00,CA,Technology,30,1,6,37.5,F,2,16,692,1,https://ksr-video.imgix.net/projects/59158/video-64154-h264_high.mp4,97,1,1,4.021276596,0,0.957446809,0,48.76595745
https://www.kickstarter.com/projects/radlicht/radlicht-first-functional-side-lighting-solution?ref=category_location,1,10000,28509.5,3468,208.00,MA,Technology,45,16,8,122,U,2,1,0,1,https://ksr-video.imgix.net/projects/766561/video-318788-h264_high.mp4,200,1,0,5.060606061,0,0.808080808,0,94.50505051
https://www.kickstarter.com/projects/1509226346/waterproof-stereos-built-from-surplus-ammo-cans?ref=category_location,1,1700,2850,13,26.00,TX,DIYElectronics,36,0,5,120,M,0,1,1445,1,https://ksr-video.imgix.net/projects/1973006/video-563635-h264_high.mp4,15,1,1,13.14285714,2.285714286,1.142857143,0,60.57142857
https://www.kickstarter.com/projects/thomasthras/multibook-electrifyingly-multidimensional-novels-f?ref=category_location,0,45000,2850,31,0.00,NY,Apps,37,6,11,250,M,0,14,0,1,https://ksr-video.imgix.net/projects/1483589/video-486853-h264_high.mp4,329,1,1,7.621848739,0.336134454,1.81512605,0,22.31932773
https://www.kickstarter.com/projects/546400716/join-captain-rall-in-the-building-of-the-tallship?ref=category_location,0,29000,285,3,1.00,CA,Hardware,30,0,6,425,U,0,1,379,1,https://ksr-video.imgix.net/projects/530396/video-372192-h264_high.mp4,120,1,0,4,0,3.8,0,29.14545455
https://www.kickstarter.com/projects/423320752/heyo-the-smart-caller-id-for-your-home?ref=category_location,0,47000,285,7,2.00,MA,Hardware,30,9,8,27.5,F,0,3,540,1,https://ksr-video.imgix.net/projects/1774982/video-576452-h264_high.mp4,106,1,1,3.433962264,0,4.433962264,0,57.47169811
https://www.kickstarter.com/projects/1007364987/new-cyber-security-solution-to-protect-everyones-d?ref=category_location,0,75000,285,7,0.00,TX,Software,30,0,5,50,M,0,0,0,0,NA,0,0,0,0,0,0,0,0
https://www.kickstarter.com/projects/scotthardy/token-stand-a-stand-for-your-hard-token?ref=category_location,1,100,285,22,8.00,CA,Gadgets,37,14,4,4.5,M,0,7,0,0,NA,0,0,0,0,0,0,0,0
https://www.kickstarter.com/projects/44688306/commbadge-star-trek-inspired-wearable-communicator?ref=category_location,1,20000,28451,274,183.00,CA,Hardware,47,17,14,105,U,0,1,0,1,https://ksr-video.imgix.net/projects/881994/video-352520-h264_high.mp4,131,1,1,3.310344828,0,5.103448276,0,36.72413793
https://www.kickstarter.com/projects/zipbuds/slide-the-end-of-tangled-earbuds?ref=category_location,0,50000,28411.7,715,111.00,CA,Hardware,36,27,18,44.5,U,2,4,0,1,https://ksr-video.imgix.net/projects/1196625/video-433259-h264_high.mp4,360,1,1,4.5,0,2.740963855,0.042168675,67.59036145
https://www.kickstarter.com/projects/2040894600/easymaker?ref=category_location,0,10000,2841,18,0.00,WA,Hardware,30,0,13,350,M,0,10,95,1,https://ksr-video.imgix.net/projects/182403/video-164114-h264_high.mp4,218,1,0,7.431192661,0.165137615,1.385321101,0.385321101,23.79816514
