user_id,title,rating,original_publication_year,average_rating
18031,J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,5,1973,4.59
18031,I am Charlotte Simmons,4,2004,3.4
18031,The Curious Incident of the Dog in the Night-Time,4,2003,3.85
18031,"The Power of One (The Power of One, #1)",4,1989,4.34
18031,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",1,2000,4.53
18031,Daniel Deronda,5,1876,3.82
18031,I'm a Stranger Here Myself: Notes on Returning to America after Twenty Years Away,5,1998,3.89
18031,Treasure Island,5,1882,3.82
18031,Heretics of Dune (Dune Chronicles #5),4,1984,3.83
18031,In a Sunburned Country,5,2000,4.05
18031,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",3,1997,4.44
18031,Darwin's Dangerous Idea: Evolution and the Meanings of Life,5,1995,4.03
18031,Zodiac,4,1988,3.7
18313,Killing Yourself to Live: 85% of a True Story,4,2005,3.85
18313,The List,5,1997,3.95
18313,In a Sunburned Country,5,2000,4.05
18313,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",5,2003,4.46
18313,Heretics of Dune (Dune Chronicles #5),4,1984,3.83
18313,The Lord of the Rings: The Art of The Fellowship of the Ring,3,2002,4.59
18313,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",2,1999,4.53
18313,The Lost Continent: Travels in Small Town America,5,1989,3.83
18313,Heidi,5,1880,3.97
18313,"Harry Potter Collection (Harry Potter, #1-6)",5,2005,4.73
18313,Moon Palace,5,1989,3.99
18313,"Hatchet (Brian's Saga, #1)",5,1986,3.68
18313,Neither Here nor There: Travels in Europe,5,1991,3.88
18313,I'm a Stranger Here Myself: Notes on Returning to America after Twenty Years Away,5,1998,3.89
18313,"City of Glass (The New York Trilogy, #1)",4,1985,3.81
18313,"The Lord of the Rings (The Lord of the Rings, #1-3)",5,1955,4.47
18361,Cryptonomicon,4,1999,4.25
18361,One Hundred Years of Solitude,4,1967,4.04
18361,Memoirs of a Geisha,4,1997,4.08
18361,In a Sunburned Country,4,2000,4.05
18361,I'm a Stranger Here Myself: Notes on Returning to America after Twenty Years Away,4,1998,3.89
18361,What to Expect the First Year (What to Expect),3,1989,3.86
18361,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",4,2005,4.54
18361,"The Power of One (The Power of One, #1)",3,1989,4.34
18361,The Lost Continent: Travels in Small Town America,3,1989,3.83
18361,The Phantom Tollbooth,4,1961,4.22
18361,Extremely Loud and Incredibly Close,4,2005,3.97
18361,Dune Messiah (Dune Chronicles #2),4,1969,3.86
18361,Neither Here nor There: Travels in Europe,4,1991,3.88
18361,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",4,2003,4.46
18361,The Lord of the Rings: Weapons and Warfare,4,,4.53
18361,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",5,2000,4.53
18361,I am Charlotte Simmons,4,2004,3.4
18361,The Lord of the Rings: The Art of The Fellowship of the Ring,4,2002,4.59
18361,The Known World,4,2003,3.82
18361,The World Is Flat: A Brief History of the Twenty-first Century,4,2005,3.66
18361,J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,4,1973,4.59
18361,The Odyssey,4,-720,3.73
19526,"City of Glass (The New York Trilogy, #1)",4,1985,3.81
19526,"Harry Potter Boxed Set, Books 1-5 (Harry Potter, #1-5)",4,2003,4.77
19526,"Hatchet (Brian's Saga, #1)",4,1986,3.68
19526,"Mostly Harmless (Hitchhiker's Guide to the Galaxy, #5)",4,1992,3.96
19526,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",4,1979,4.2
19526,Dune Messiah (Dune Chronicles #2),3,1969,3.86
19526,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",4,1999,4.53
19526,The Ultimate Hitchhiker's Guide to the Galaxy,5,1996,4.37
19526,Stranger in a Strange Land,3,1961,3.91
19526,Lysistrata,3,-411,3.84
19526,Hamlet,3,1600,4
19526,The 48 Laws of Power,5,1988,4.18
19526,The Portrait of a Lady,5,1881,3.76
19526,The Winter of Our Discontent,5,1961,3.99
19526,Giada's Family Dinners,4,2006,3.99
19526,Blink,5,2002,4.17
19526,"Harry Potter Collection (Harry Potter, #1-6)",4,2005,4.73
19526,Notes from a Small Island,5,1995,3.91
19526,Of Mice and Men,5,1937,3.84
19526,Daniel Deronda,3,1876,3.82
19526,The Lord of the Rings: The Art of The Fellowship of the Ring,5,2002,4.59
19526,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",4,2003,4.46
19724,"Harry Potter Collection (Harry Potter, #1-6)",5,2005,4.73
19724,A Briefer History of Time,4,2005,4.19
19724,The Mother Tongue: English and How It Got That Way,4,1990,3.95
19724,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",5,2003,4.46
19724,The Portrait of a Lady,4,1881,3.76
19724,"Guns, Germs, and Steel: The Fates of Human Societies",5,1997,4
19724,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",4,1997,4.44
19724,"The Lord of the Rings (The Lord of the Rings, #1-3)",5,1955,4.47
19724,"The Shadow of the Wind (The Cemetery of Forgotten Books,  #1)",4,2001,4.24
19724,The Lost Continent: Travels in Small Town America,5,1989,3.83
19724,"Men Are from Mars, Women Are from Venus",3,1998,3.52
19724,Brokeback Mountain,4,1997,3.93
19724,A Midsummer Night's Dream,1,1595,3.94
19724,"The Long Dark Tea-Time of the Soul (Dirk Gently, #2)",3,1988,4.05
19724,Leviathan,4,1992,3.95
19724,"Harry Potter Boxed Set, Books 1-5 (Harry Potter, #1-5)",3,2003,4.77
19724,"Hatchet (Brian's Saga, #1)",5,1986,3.68
19724,Heidi,4,1880,3.97
19724,Notes from a Small Island,3,1995,3.91
19724,Warrior of the Light,4,1997,3.69
19724,A Short History of Nearly Everything,5,2003,4.19
19724,1776,4,2005,4.06
19724,The Richest Man in Babylon,4,1926,4.23
19724,Neither Here nor There: Travels in Europe,5,1991,3.88
19724,The Ultimate Hitchhiker's Guide to the Galaxy,5,1996,4.37
19729,Another Bullshit Night in Suck City,4,2004,3.77
19729,A Short History of Nearly Everything,4,2003,4.19
19729,The Natural Way to Draw,3,1941,3.88
19729,A Midsummer Night's Dream,4,1595,3.94
19729,"Mostly Harmless (Hitchhiker's Guide to the Galaxy, #5)",4,1992,3.96
19729,Dirk Gently's Holistic Detective Agency (Dirk Gently #1),4,1987,3.97
19729,The New York Trilogy,3,1987,3.92
19729,Neither Here nor There: Travels in Europe,4,1991,3.88
19729,Madame Bovary,4,1856,3.64
19729,Heidi,4,1880,3.97
19729,Leviathan,4,1992,3.95
19729,Notes from a Small Island,3,1995,3.91
19729,The Omnivore's Dilemma: A Natural History of Four Meals,4,2006,4.17
19729,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",4,2003,4.46
19729,"The Power of One (The Power of One, #1)",3,1989,4.34
19729,"Harry Potter Boxed Set, Books 1-5 (Harry Potter, #1-5)",5,2003,4.77
19729,In a Sunburned Country,4,2000,4.05
19729,"Hatchet (Brian's Saga, #1)",3,1986,3.68
19729,I'm a Stranger Here Myself: Notes on Returning to America after Twenty Years Away,5,1998,3.89
19942,The Ultimate Hitchhiker's Guide to the Galaxy,2,1996,4.37
19942,I'm a Stranger Here Myself: Notes on Returning to America after Twenty Years Away,3,1998,3.89
19942,Heidi,4,1880,3.97
19942,Perfume: The Story of a Murderer,4,1985,4
19942,1776,5,2005,4.06
19942,"The Shadow of the Wind (The Cemetery of Forgotten Books,  #1)",5,2001,4.24
19942,The Lost Continent: Travels in Small Town America,5,1989,3.83
19942,Moneyball: The Art of Winning an Unfair Game,3,2003,4.24
19942,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",4,1997,4.44
19942,Leviathan,4,1992,3.95
19942,A Short History of Nearly Everything,5,2003,4.19
19942,"The Fellowship of the Ring (The Lord of the Rings, #1)",3,1954,4.34
19942,In a Sunburned Country,4,2000,4.05
19942,"Harry Potter Collection (Harry Potter, #1-6)",5,2005,4.73
19942,The 48 Laws of Power,3,1988,4.18
19942,Neither Here nor There: Travels in Europe,4,1991,3.88
19942,A Briefer History of Time,5,2005,4.19
19942,The Known World,3,2003,3.82
20467,"The Long Dark Tea-Time of the Soul (Dirk Gently, #2)",3,1988,4.05
20467,"The Fellowship of the Ring (The Lord of the Rings, #1)",1,1954,4.34
20467,I am Charlotte Simmons,4,2004,3.4
20467,Burmese Days,3,1934,3.84
20467,"Quicksilver (The Baroque Cycle, #1)",3,2003,3.92
20467,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",3,1999,4.06
20467,"The Lord of the Rings (The Lord of the Rings, #1-3)",3,1955,4.47
20467,Heidi,4,1880,3.97
20467,"Freakonomics: A Rogue Economist Explores the Hidden Side of Everything (Freakonomics, #1)",3,2005,3.93
20467,The Phantom Tollbooth,3,1961,4.22
20467,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",4,1979,4.2
20467,The Known World,3,2003,3.82
20467,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",3,2005,4.54
20467,Daniel Deronda,4,1876,3.82
20467,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",4,1999,4.53
20467,The 158-Pound Marriage,3,1974,3.22
21217,I'm a Stranger Here Myself: Notes on Returning to America after Twenty Years Away,4,1998,3.89
21217,"Harry Potter Boxed Set, Books 1-5 (Harry Potter, #1-5)",4,2003,4.77
21217,What to Expect the First Year (What to Expect),3,1989,3.86
21217,"Sherlock Holmes: The Complete Novels and Stories, Volume I",4,1927,4.45
21217,Time Enough for Love,3,1973,3.96
21217,"The Power of One (The Power of One, #1)",4,1989,4.34
21217,Heidi,4,1880,3.97
21217,"Harry Potter Collection (Harry Potter, #1-6)",3,2005,4.73
21217,The Lost Continent: Travels in Small Town America,4,1989,3.83
21217,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",3,1979,4.2
21217,Perfume: The Story of a Murderer,2,1985,4
21217,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",4,2003,4.46
21217,Blink,4,2002,4.17
21217,Leviathan,3,1992,3.95
21217,Tropic of Cancer,3,1934,3.71
21217,Moneyball: The Art of Winning an Unfair Game,2,2003,4.24
21228,In a Sunburned Country,5,2000,4.05
21228,Chapterhouse: Dune (Dune Chronicles #6),4,1985,3.89
21228,The Mother Tongue: English and How It Got That Way,4,1990,3.95
21228,"Harry Potter Collection (Harry Potter, #1-6)",4,2005,4.73
21228,"The Power of One (The Power of One, #1)",5,1989,4.34
21228,Time Enough for Love,3,1973,3.96
21228,The Lost Continent: Travels in Small Town America,4,1989,3.83
21228,Collapse: How Societies Choose to Fail or Succeed,5,2004,3.92
21228,"Harry Potter Boxed Set, Books 1-5 (Harry Potter, #1-5)",4,2003,4.77
21228,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",5,2005,4.54
21228,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",4,1999,4.53
21228,I'm a Stranger Here Myself: Notes on Returning to America after Twenty Years Away,4,1998,3.89
21228,The Lord of the Rings: Weapons and Warfare,3,,4.53
21228,Dirk Gently's Holistic Detective Agency (Dirk Gently #1),5,1987,3.97
21228,What to Expect the First Year (What to Expect),5,1989,3.86
21228,"Hatchet (Brian's Saga, #1)",3,1986,3.68
21228,"The Fellowship of the Ring (The Lord of the Rings, #1)",4,1954,4.34
21228,"The Egypt Game (Game, #1)",4,1967,3.81
21228,The Ultimate Hitchhiker's Guide to the Galaxy,4,1996,4.37
21228,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",3,1997,4.44
21228,Killing Yourself to Live: 85% of a True Story,3,2005,3.85
21228,Play It as It Lays,4,1970,3.86
21228,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",4,2000,4.53
21228,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",4,2003,4.46
21487,Heidi,5,1880,3.97
21487,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",3,1997,4.44
21487,"Harry Potter Collection (Harry Potter, #1-6)",5,2005,4.73
21487,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",5,1999,4.53
21487,Dune Messiah (Dune Chronicles #2),5,1969,3.86
21487,The Brooklyn Follies,4,2005,3.81
21487,Notes from a Small Island,4,1995,3.91
21487,Selected Stories,4,1900,4.36
21487,The Metamorphosis and Other Stories,3,1915,4.01
21487,Time Enough for Love,3,1973,3.96
21487,"The Lord of the Rings (The Lord of the Rings, #1-3)",4,1955,4.47
21487,"The Long Dark Tea-Time of the Soul (Dirk Gently, #2)",3,1988,4.05
21487,Leviathan,4,1992,3.95
21487,The List,3,1997,3.95
21487,The Mother Tongue: English and How It Got That Way,3,1990,3.95
21676,Neither Here nor There: Travels in Europe,5,1991,3.88
21676,A Short History of Nearly Everything,5,2003,4.19
21676,"Harry Potter Boxed Set, Books 1-5 (Harry Potter, #1-5)",3,2003,4.77
21676,Sputnik Sweetheart,5,1999,3.82
21676,"Harry Potter Collection (Harry Potter, #1-6)",5,2005,4.73
21676,Time Enough for Love,5,1973,3.96
21676,"Xenocide (Ender's Saga, #3)",5,1991,3.77
21676,The List,3,1997,3.95
21676,Darwin's Dangerous Idea: Evolution and the Meanings of Life,5,1995,4.03
21676,Heidi,5,1880,3.97
21676,The Ultimate Hitchhiker's Guide to the Galaxy,5,1996,4.37
21676,The Mother Tongue: English and How It Got That Way,5,1990,3.95
21676,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",5,2003,4.46
21676,"Ilium (Ilium, #1)",3,2003,4.01
21676,Them: Adventures with Extremists,3,2001,3.94
21676,Execution: The Discipline of Getting Things Done,4,2009,3.83
21676,The Sirens of Titan,4,1959,4.16
21676,"Bleach, Volume 15",5,2004,4.41
21676,In a Sunburned Country,5,2000,4.05
21676,"The Lord of the Rings (The Lord of the Rings, #1-3)",5,1955,4.47
21676,The Bell Jar,5,1963,3.98
21676,I'm a Stranger Here Myself: Notes on Returning to America after Twenty Years Away,5,1998,3.89
21713,Dune Messiah (Dune Chronicles #2),5,1969,3.86
21713,Perfume: The Story of a Murderer,4,1985,4
21713,Deception Point,5,2001,3.67
21713,Neither Here nor There: Travels in Europe,4,1991,3.88
21713,J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,1,1973,4.59
21713,Moneyball: The Art of Winning an Unfair Game,4,2003,4.24
21713,"Men Are from Mars, Women Are from Venus",5,1998,3.52
21713,The Millionaire Next Door: The Surprising Secrets of Americas Wealthy,5,1995,4
21713,Notes from a Small Island,3,1995,3.91
21713,A Short History of Nearly Everything,4,2003,4.19
21713,The Alchemist,4,1988,3.82
21713,The Plot Against America,4,2004,3.71
21713,"Moonraker (James Bond, #3)",4,1955,3.7
21713,"On Her Majesty's Secret Service (James Bond, #11)",4,1963,3.94
21713,Extremely Loud and Incredibly Close,5,2005,3.97
21713,The New York Trilogy,5,1987,3.92
21733,Stranger than Fiction,3,2004,3.56
21733,Atlas Shrugged,4,1957,3.68
21733,The Virtue of Selfishness: A New Concept of Egoism,4,1961,3.47
21733,The Metamorphosis and Other Stories,2,1915,4.01
21733,The Portrait of a Lady,2,1881,3.76
21733,Heretics of Dune (Dune Chronicles #5),4,1984,3.83
21733,"Hatchet (Brian's Saga, #1)",3,1986,3.68
21733,A Midsummer Night's Dream,2,1595,3.94
21733,The Lord of the Rings: Weapons and Warfare,5,,4.53
21733,The Ultimate Hitchhiker's Guide to the Galaxy,5,1996,4.37
21733,"Harry Potter Collection (Harry Potter, #1-6)",4,2005,4.73
21733,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",2,1979,4.2
21733,The Lord of the Rings: The Art of The Fellowship of the Ring,3,2002,4.59
21733,Notes from a Small Island,3,1995,3.91
21733,Time Enough for Love,2,1973,3.96
21733,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",1,1997,4.44
21733,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",4,1999,4.53
21733,"The Lord of the Rings (The Lord of the Rings, #1-3)",3,1955,4.47
21733,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",5,2003,4.46
21733,Slouching Towards Bethlehem,3,1968,4.24
21733,The Known World,2,2003,3.82
22602,Heidi,4,1880,3.97
22602,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",4,2003,4.46
22602,Into the Wild,5,1996,3.94
22602,The Lord of the Rings: The Art of The Fellowship of the Ring,5,2002,4.59
22602,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",5,1999,4.53
22602,Notes from a Small Island,4,1995,3.91
22602,Liar's Poker,3,1989,4.16
22602,"The Fellowship of the Ring (The Lord of the Rings, #1)",4,1954,4.34
22602,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",3,1997,4.44
22602,Sentimental Education,3,1869,3.83
22602,The Picture of Dorian Gray,2,1891,4.06
22602,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",5,1979,4.2
22602,Economics in One Lesson: The Shortest & Surest Way to Understand Basic Economics,3,1946,4.22
22602,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",4,2005,4.54
22602,The Design of Everyday Things,5,1988,4.18
22602,"The Long Dark Tea-Time of the Soul (Dirk Gently, #2)",3,1988,4.05
22602,How to Win Friends and Influence People,2,1936,4.13
22602,"The Lord of the Rings (The Lord of the Rings, #1-3)",3,1955,4.47
22602,"Live and Let Die (James Bond, #2)",3,1954,3.62
23576,"Harry Potter Collection (Harry Potter, #1-6)",4,2005,4.73
23576,The Broken Wings,3,1912,3.93
23576,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",5,2003,4.46
23576,Everyday Italian: 125 Simple and Delicious Recipes,5,2005,3.97
23576,"The Lord of the Rings (The Lord of the Rings, #1-3)",4,1955,4.47
23576,"Harry Potter Boxed Set, Books 1-5 (Harry Potter, #1-5)",5,2003,4.77
23576,Darwin's Dangerous Idea: Evolution and the Meanings of Life,5,1995,4.03
23576,The Portrait of a Lady,4,1881,3.76
23576,Tropic of Cancer,4,1934,3.71
23576,I am Charlotte Simmons,2,2004,3.4
23576,Mornings on Horseback,3,1981,4.1
23576,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",4,2005,4.54
23576,Dune Messiah (Dune Chronicles #2),4,1969,3.86
23576,Heidi,1,1880,3.97
23576,The Known World,4,2003,3.82
23576,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",5,1999,4.53
23576,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",1,1997,4.44
23576,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",4,1979,4.2
23612,Breaking the Spell: Religion as a Natural Phenomenon,4,2006,3.89
23612,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",5,2003,4.46
23612,Neither Here nor There: Travels in Europe,5,1991,3.88
23612,How to Be Good,4,2001,3.18
23612,Blue Ocean Strategy: How To Create Uncontested Market Space And Make The Competition Irrelevant,3,2004,3.86
23612,I'm a Stranger Here Myself: Notes on Returning to America after Twenty Years Away,5,1998,3.89
23612,The Lost Continent: Travels in Small Town America,4,1989,3.83
23612,I am Charlotte Simmons,4,2004,3.4
23612,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",4,2005,4.54
23612,A Short History of Nearly Everything,5,2003,4.19
23612,"Harry Potter Collection (Harry Potter, #1-6)",4,2005,4.73
23612,J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,4,1973,4.59
23612,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",3,1999,4.06
23612,"Fullmetal Alchemist, Vol. 1 (Fullmetal Alchemist, #1)",4,2002,4.49
23612,"Hatchet (Brian's Saga, #1)",5,1986,3.68
23612,Memoirs of a Geisha,3,1997,4.08
23612,"The Da Vinci Code (Robert Langdon, #2)",3,2003,3.79
23612,One Hundred Years of Solitude,4,1967,4.04
23612,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",3,1997,4.44
23612,"The Fellowship of the Ring (The Lord of the Rings, #1)",1,1954,4.34
23612,1776,1,2005,4.06
23612,The Ultimate Hitchhiker's Guide to the Galaxy,5,1996,4.37
23612,Perfume: The Story of a Murderer,3,1985,4
23612,The Broken Wings,4,1912,3.93
23612,"The Confusion (The Baroque Cycle, #2)",4,2004,4.24
23612,"The Lord of the Rings (The Lord of the Rings, #1-3)",4,1955,4.47
23612,Heidi,4,1880,3.97
24326,Daniel Deronda,4,1876,3.82
24326,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",3,1979,4.2
24326,Children of Dune (Dune Chronicles #3),5,1976,3.9
24326,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",5,2005,4.54
24326,Songbook,4,2003,3.56
24326,Another Bullshit Night in Suck City,4,2004,3.77
24326,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",5,2000,4.53
24326,The Known World,3,2003,3.82
24326,Heidi,4,1880,3.97
24326,Dune Messiah (Dune Chronicles #2),3,1969,3.86
24326,The Virtue of Selfishness: A New Concept of Egoism,4,1961,3.47
24326,The Canterbury Tales,5,1390,3.48
24326,"Freakonomics: A Rogue Economist Explores the Hidden Side of Everything (Freakonomics, #1)",4,2005,3.93
24326,Them: Adventures with Extremists,4,2001,3.94
24326,Into the Wild,4,1996,3.94
24326,"The History of Sexuality, Volume 1: An Introduction",2,1976,4.03
24326,The Mother Tongue: English and How It Got That Way,4,1990,3.95
24326,The Lover,4,1984,3.76
24326,"The Lord of the Rings (The Lord of the Rings, #1-3)",4,1955,4.47
24326,The Millionaire Next Door: The Surprising Secrets of Americas Wealthy,5,1995,4
24326,"Harry Potter Boxed Set, Books 1-5 (Harry Potter, #1-5)",5,2003,4.77
24499,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",3,1999,4.53
24499,The War of Art: Break Through the Blocks & Win Your Inner Creative Battles,4,2002,4.07
24499,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",5,2003,4.46
24499,Never Let Me Go,3,2005,3.8
24499,"Men Are from Mars, Women Are from Venus",3,1998,3.52
24499,The Automatic Millionaire: A Powerful One-Step Plan to Live and Finish Rich,4,2003,3.9
24499,Daniel Deronda,2,1876,3.82
24499,Getting Things Done: The Art of Stress-Free Productivity,2,2001,3.98
24499,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",5,2005,4.54
24499,"Harry Potter Boxed Set, Books 1-5 (Harry Potter, #1-5)",3,2003,4.77
24499,Blink,3,2002,4.17
24499,The Portrait of a Lady,3,1881,3.76
24499,"The Egypt Game (Game, #1)",3,1967,3.81
24499,In a Sunburned Country,4,2000,4.05
24499,"The Lord of the Rings (The Lord of the Rings, #1-3)",3,1955,4.47
24499,The Lost Continent: Travels in Small Town America,2,1989,3.83
24499,A Short History of Nearly Everything,4,2003,4.19
24499,Notes from a Small Island,3,1995,3.91
24499,"Harry Potter Collection (Harry Potter, #1-6)",4,2005,4.73
24499,I'm a Stranger Here Myself: Notes on Returning to America after Twenty Years Away,4,1998,3.89
25164,"Harry Potter Boxed Set, Books 1-5 (Harry Potter, #1-5)",4,2003,4.77
25164,A Short History of Nearly Everything,3,2003,4.19
25164,What to Expect the First Year (What to Expect),3,1989,3.86
25164,Notes from a Small Island,4,1995,3.91
25164,The Mother Tongue: English and How It Got That Way,4,1990,3.95
25164,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",4,2003,4.46
25164,"Men Are from Mars, Women Are from Venus",5,1998,3.52
25164,Moon Palace,2,1989,3.99
25164,The Ultimate Hitchhiker's Guide to the Galaxy,4,1996,4.37
25164,The Lord of the Rings: Weapons and Warfare,5,,4.53
25164,Neither Here nor There: Travels in Europe,4,1991,3.88
25164,"Hatchet (Brian's Saga, #1)",4,1986,3.68
25164,The Automatic Millionaire: A Powerful One-Step Plan to Live and Finish Rich,5,2003,3.9
25164,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",4,1999,4.53
25164,"The Long Dark Tea-Time of the Soul (Dirk Gently, #2)",3,1988,4.05
25164,Heretics of Dune (Dune Chronicles #5),4,1984,3.83
25164,The New York Trilogy,4,1987,3.92
25164,The Millionaire Next Door: The Surprising Secrets of Americas Wealthy,4,1995,4
25164,"Harry Potter Collection (Harry Potter, #1-6)",4,2005,4.73
25164,I'm a Stranger Here Myself: Notes on Returning to America after Twenty Years Away,3,1998,3.89
25182,Never Let Me Go,5,2005,3.8
25182,The Universe in a Nutshell,5,2001,4.13
25182,The Portrait of a Lady,5,1881,3.76
25182,The Lord of the Rings: Weapons and Warfare,4,,4.53
25182,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",5,2005,4.54
25182,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",5,2003,4.46
25182,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",3,1997,4.44
25182,Pride and Prejudice,5,1813,4.24
25182,"The History of Sexuality, Volume 1: An Introduction",5,1976,4.03
25182,Deception Point,5,2001,3.67
25182,"The Lord of the Rings (The Lord of the Rings, #1-3)",5,1955,4.47
25182,The Mother Tongue: English and How It Got That Way,5,1990,3.95
25182,Killing Yourself to Live: 85% of a True Story,5,2005,3.85
25182,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",5,1999,4.53
25182,Leviathan,5,1992,3.95
26244,"Freakonomics: A Rogue Economist Explores the Hidden Side of Everything (Freakonomics, #1)",5,2005,3.93
26244,One Hundred Years of Solitude,4,1967,4.04
26244,What to Expect the First Year (What to Expect),4,1989,3.86
26244,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",4,1979,4.2
26244,The Other Side of the Story,3,2004,3.77
26244,The Broken Wings,4,1912,3.93
26244,The Phantom Tollbooth,3,1961,4.22
26244,The Lord of the Rings: Weapons and Warfare,4,,4.53
26244,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",5,2000,4.53
26244,Heidi,4,1880,3.97
26244,"Hatchet (Brian's Saga, #1)",3,1986,3.68
26244,Atlas Shrugged,5,1957,3.68
26244,The Known World,4,2003,3.82
26244,Memoirs of a Geisha,3,1997,4.08
26244,The War of Art: Break Through the Blocks & Win Your Inner Creative Battles,1,2002,4.07
26244,Daniel Deronda,4,1876,3.82
26244,Into the Wild,5,1996,3.94
26579,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values,3,1974,3.76
26579,"Cause of Death (Kay Scarpetta, #7)",3,1996,3.93
26579,The Known World,3,2003,3.82
26579,The Lover,3,1984,3.76
26579,The New York Trilogy,3,1987,3.92
26579,J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,4,1973,4.59
26579,"The Long Goodbye (Philip Marlowe, #6)",3,1953,4.23
26579,The Red Tent,1,1997,4.16
26579,"The Salmon of Doubt (Dirk Gently, #3)",4,2002,3.92
26579,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",4,1979,4.2
26579,What to Expect the First Year (What to Expect),3,1989,3.86
26579,Chapterhouse: Dune (Dune Chronicles #6),2,1985,3.89
26579,"Mayflower: A Story of Courage, Community, and War",1,2006,3.86
26579,"Harry Potter Boxed Set, Books 1-5 (Harry Potter, #1-5)",3,2003,4.77
26579,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,2,2003,3.92
26579,The Woman in White,3,1859,3.98
26629,1776,4,2005,4.06
26629,Neither Here nor There: Travels in Europe,4,1991,3.88
26629,Snow Flower and the Secret Fan,3,2005,4.05
26629,Dune Messiah (Dune Chronicles #2),5,1969,3.86
26629,The Prophet,4,1923,4.22
