user_id,treated,time_in_product,purchases,revenue,CTR,region,gender
1133,A,0.094386791,3,9.520027071,No,C,M
1134,A,0.502702766,1,12.0395707,Yes,C,M
1135,A,0.478946784,1,-1.735938613,No,A,M
1136,A,0.031640436,2,3.813517498,No,A,M
1137,A,0.027780785,0,2.414800799,No,B,M
1138,A,0.034573134,2,13.676517,No,A,M
1139,A,1.569937389,4,7.96004752,No,D,F
1140,A,1.119875883,2,3.918549312,No,A,F
1141,A,0.29820648,3,11.01350089,No,C,F
1142,A,0.361374119,4,14.93147858,No,A,F
1143,A,0.437461916,0,12.6812705,No,B,F
1144,A,0.610379925,0,11.04330238,Yes,B,M
1145,A,0.18474289,3,5.889971548,No,A,M
1146,A,0.062285287,0,12.94262674,No,D,M
1147,A,0.729698583,1,5.919208741,No,B,M
1148,A,0.015663448,1,11.35054011,No,D,F
1149,A,0.110837917,2,10.02604831,No,B,M
1150,A,1.335142107,2,17.17918187,Yes,B,M
1151,A,0.00830666,1,10.94945895,No,C,M
1152,A,0.221644575,2,17.83868587,No,C,F
1153,A,0.459783998,3,6.946877848,No,B,M
1154,A,0.262428323,1,4.891047823,No,D,F
1155,A,0.646619332,4,-1.284599641,No,B,M
1156,A,0.208337634,3,11.33740248,No,D,M
1157,A,0.084091707,1,4.560233812,No,C,F
1158,A,0.054396022,3,8.042009906,Yes,C,F
1159,A,1.575920305,1,11.33404947,No,A,M
1160,A,0.217901029,3,14.44603152,Yes,C,F
1161,A,0.063743984,3,13.51788188,No,C,F
1162,A,0.274006187,2,11.74495588,Yes,D,F
1163,A,0.441275366,2,8.995891011,No,B,F
1164,A,1.461547708,1,14.43965666,Yes,D,M
1165,A,1.555117817,6,11.49318134,No,C,M
1166,A,3.06631457,2,12.99264967,No,A,M
1167,A,2.464849178,2,10.34654394,No,B,F
1168,A,0.076469905,2,17.78684177,Yes,B,M
1169,A,0.53221956,3,15.02187473,No,D,F
1170,A,0.748218122,1,8.695019938,Yes,C,M
1171,A,0.355905394,1,12.74648759,No,D,F
1172,A,1.999095548,1,13.24948956,No,C,F
1173,A,0.845602972,2,8.440723891,No,A,F
1174,A,0.100812394,5,8.452578517,No,D,F
1175,A,0.332965398,1,9.696259512,No,C,M
1176,A,0.124183713,1,4.86403212,No,B,M
1177,A,0.3495381,6,9.449756451,No,A,M
1178,A,0.014532335,4,14.50908152,Yes,B,M
1179,A,0.392677683,2,8.081552906,No,B,F
1180,A,3.483429065,2,11.28073772,Yes,D,F
1181,A,0.946178942,0,14.35771938,No,D,M
1182,A,0.40760751,2,10.85471919,Yes,C,F
1183,A,0.988614562,0,10.76273742,No,A,F
1184,A,0.195215187,0,10.51684606,Yes,D,M
1185,A,0.088265347,3,7.970972677,No,B,F
1186,A,0.37967207,1,12.4781176,Yes,C,F
1187,A,0.233038472,0,7.19562948,No,A,M
1188,A,1.43876174,1,5.711902276,No,C,F
1189,A,0.952470251,2,12.48678552,No,D,F
1190,A,0.634750846,4,7.583941667,No,A,F
1191,A,0.004333437,3,14.01285548,No,C,F
1192,A,0.606223017,1,12.81363537,Yes,C,M
1193,A,0.643580563,4,6.369526432,No,B,F
1194,A,0.364840632,1,3.934232975,No,D,M
1195,A,1.681767331,3,14.48960325,No,A,M
1196,A,0.227745065,0,10.34582516,No,C,F
1197,A,0.624465693,2,7.786275429,No,C,M
1198,A,0.075127342,1,11.2512035,Yes,B,F
1199,A,0.119298583,1,8.465922782,No,D,M
1200,A,1.094449548,2,-1.447965642,No,B,M
1201,A,0.480335534,1,8.707187902,No,C,M
1202,A,0.320050942,1,8.90160576,No,D,M
1203,A,0.355000028,1,7.036533497,No,D,F
1204,A,0.65058883,0,12.19778697,No,D,F
1205,A,0.219325212,1,6.77868594,No,C,M
1206,A,2.006707167,4,8.653751248,No,B,F
1207,A,0.443829508,0,8.774126376,No,C,M
1208,A,0.013455748,7,5.813422583,Yes,B,F
1209,A,1.455595733,2,9.155727846,No,D,F
1210,A,0.117424865,1,3.468914971,Yes,C,F
1211,A,0.707534136,1,12.74695602,No,B,M
1212,A,1.551683216,2,9.661179465,No,A,M
1213,A,0.648414518,1,12.44125478,No,A,M
1214,A,0.648504851,1,10.35078108,No,B,F
1215,A,0.198600502,3,0.138819717,No,A,F
1216,A,0.211541829,5,7.794679613,No,C,M
1217,A,0.804909119,1,12.05464115,No,D,F
1218,A,0.389235183,1,5.06119723,Yes,B,M
1219,A,0.117111635,2,13.75905698,No,A,F
1220,A,0.163043039,1,11.35861734,No,A,M
1221,A,0.389368646,2,8.692920821,No,D,M
1222,A,2.641859863,1,0.955859958,Yes,C,F
1223,A,1.398396213,3,12.36237516,No,C,M
1224,A,0.189204065,4,8.788324156,No,B,F
1225,A,0.11950207,4,13.60863694,No,D,F
1226,A,0.991459704,2,7.183719394,No,A,F
1227,A,0.422881014,3,13.91956909,No,A,M
1228,A,0.575390551,0,14.13558631,No,D,F
1229,A,1.264497076,2,14.39574493,No,D,M
1230,A,0.103308653,3,18.10719997,No,A,M
1231,A,0.258163946,2,6.696667704,No,C,F
1232,A,0.624479793,0,14.24032994,Yes,C,M
1233,A,0.13071284,2,-1.025168318,No,D,M
1234,A,0.867898454,4,10.29289491,Yes,A,F
1235,A,0.989356504,2,9.616623233,No,A,F
1236,A,1.687788699,3,8.883607349,Yes,B,F
1237,A,1.830269298,3,14.12667568,No,C,M
1238,A,0.428350692,1,8.057261274,No,A,F
1239,A,0.115799662,2,6.21317149,No,C,F
1240,A,1.302390241,0,4.854236346,Yes,B,M
1241,A,0.115367346,0,14.59359977,No,D,M
1242,A,1.380219154,1,2.651433789,No,B,F
1243,A,0.066588616,1,12.92981724,No,C,M
1244,A,0.153790021,1,1.346561271,No,D,F
1245,A,0.021414667,3,7.270937386,No,D,F
1246,A,2.171368708,0,6.964001545,Yes,B,F
1247,A,0.129962626,1,5.088888691,No,C,F
1248,A,0.154093038,1,10.8638809,No,D,M
1249,A,0.499562686,4,12.28592186,No,A,M
1250,A,1.838218653,4,14.02633897,No,C,M
1251,A,2.607276394,0,11.63539528,No,B,M
1252,A,2.076620633,3,14.37516676,Yes,C,F
1253,A,0.616751538,2,9.418625725,No,C,F
1254,A,0.273647414,3,13.7996809,Yes,A,M
1255,A,1.494246337,0,11.59441094,No,C,M
1256,A,0.208340643,1,-0.895307966,Yes,A,F
1257,A,1.2173519,1,7.144590948,No,B,F
1258,A,0.294732541,3,10.54578714,Yes,A,M
1259,A,0.463853678,1,6.664852922,No,A,M
1260,A,0.991649636,0,6.952053095,No,C,M
1261,A,0.369223368,1,2.732518044,No,A,F
1262,A,1.179144784,1,12.96731003,Yes,B,F
1263,A,0.013089155,2,15.12021065,No,D,F
1264,A,0.986939092,4,7.601276445,Yes,B,F
1265,A,1.914780264,2,7.114308462,No,D,M
1266,A,0.49414334,4,2.750671715,No,D,M
1267,A,0.255620316,2,12.43634322,No,D,F
1268,A,0.192756971,1,6.068283757,No,A,M
1269,A,0.627576863,0,6.582500578,No,B,M
1270,A,0.423297358,2,11.6834417,No,A,F
1271,A,0.246052402,2,6.942789976,No,A,F
1272,A,0.011340322,2,17.90126794,Yes,A,F
1273,A,0.271234463,3,12.32250554,No,C,M
1274,A,0.264581328,2,3.855455813,Yes,D,M
1275,A,0.718583053,0,5.65934225,No,B,M
1276,A,0.453459946,1,10.87688809,No,D,M
1277,A,0.296047338,8,10.36783734,No,D,M
1278,A,0.05911177,1,14.5342744,Yes,B,M
1279,A,0.235186272,3,3.932600139,No,C,M
1280,A,1.324383708,4,5.522780108,No,D,F
1281,A,0.028875075,2,16.19965157,No,A,M
1282,A,0.260141299,0,13.27735217,No,B,M
1283,A,1.366920159,1,3.50864867,No,B,M
1284,A,0.999616841,1,8.495394993,No,D,M
1285,A,0.018984811,2,7.387136636,No,C,M
1286,A,1.161076067,3,11.12853003,No,C,F
1287,A,1.492684363,2,3.248493656,No,B,M
1288,A,0.963697827,1,10.43276129,Yes,B,M
1289,A,0.968404931,0,8.936219815,No,C,F
1290,A,3.767591705,1,4.85544772,Yes,A,M
1291,A,0.938436271,1,12.68224423,No,D,F
1292,A,0.376881297,1,10.30961342,Yes,B,M
1293,A,0.476432179,3,14.91121424,No,D,M
1294,A,0.160873239,3,4.607831671,No,C,M
1295,A,0.590456404,2,11.72701467,No,C,M
1296,A,0.4009746,2,8.815022277,Yes,D,F
1297,A,0.16526408,1,9.450156488,No,C,M
1298,A,0.039749296,0,10.5623591,No,C,F
1299,A,0.107554017,2,16.18111529,No,C,M
1300,A,0.072009354,0,15.21950006,Yes,A,M
1301,A,0.963253951,1,7.923576126,No,D,F
1302,A,0.139027241,1,9.330904979,Yes,B,M
1303,A,0.50146819,5,18.78587284,No,C,F
1304,A,1.208118424,2,2.464442763,Yes,D,M
1305,A,2.513734641,3,11.55030402,No,C,F
1306,A,0.212875507,5,18.56041329,Yes,B,F
1307,A,0.170467441,5,3.844643493,No,B,F
1308,A,1.457713719,2,6.874870972,No,C,M
1309,A,0.535473931,2,7.457028649,No,A,F
1310,A,0.948366344,3,10.25731407,Yes,C,M
1311,A,0.306584059,3,9.739728882,No,B,F
1312,A,0.751361518,2,10.97309162,No,A,F
1313,A,0.078555258,1,13.41726832,No,D,M
1314,A,0.189010425,5,11.44040745,Yes,A,M
1315,A,0.614822018,0,11.35162504,No,C,M
1316,A,0.801473457,1,7.8580833,No,A,F
1317,A,0.571262785,2,17.81192179,No,B,F
1318,A,0.009827424,0,9.973752765,No,D,M
1319,A,0.200843745,3,8.002655433,No,C,M
1320,A,0.295831292,2,12.49568332,No,A,M
1321,A,0.259399801,4,16.76600678,No,B,M
1322,A,0.202764921,6,15.13843848,No,D,F
1323,A,0.56876818,1,6.462500117,No,B,M
1324,A,0.488955286,0,6.081207143,No,C,F
1325,A,1.000024379,2,14.66648226,No,B,F
1326,A,2.346110156,1,6.930962323,Yes,D,M
1327,A,2.66933339,3,12.36357061,No,D,M
1328,A,0.852536302,2,14.02262966,Yes,A,F
1329,A,0.382354836,3,5.95882999,No,C,F
1330,A,0.525837712,4,3.669654417,No,C,M
1331,A,0.44044192,4,15.64635929,No,A,F
1332,A,0.063577824,3,15.94866593,Yes,A,F
1333,A,2.205972582,1,7.488946385,No,D,M
1334,A,0.956918836,1,4.722209699,Yes,C,F
1335,A,0.003961037,0,6.327371013,No,A,F
1336,A,0.123749577,1,3.743070336,Yes,B,F
1337,A,1.069855584,3,14.43267286,No,A,M
1338,A,0.479668951,3,14.15653591,No,D,M
1339,A,0.006755475,3,7.621622978,No,B,F
1340,A,1.385287734,3,17.42903348,Yes,C,F
1341,A,0.334301683,2,6.316454357,No,B,M
1342,A,0.056898008,1,6.811865686,No,D,F
1343,A,1.069237387,2,7.26414132,No,A,M
1344,A,0.389850534,4,2.332774933,No,B,M
1345,A,0.148404077,1,13.09310469,No,C,F
1346,A,1.407187105,3,14.73356635,Yes,B,F
1347,A,1.255852491,2,17.54744541,No,C,M
1348,A,0.17701349,4,14.71379674,Yes,A,M
1349,A,1.239937376,3,1.448607135,No,C,M
1350,A,0.870994353,1,12.25619762,No,C,M
1351,A,0.226775592,0,14.0428457,No,D,F
1352,A,0.700950745,6,2.351817401,No,A,M
1353,A,0.185529644,0,5.952255635,No,C,M
1354,A,0.304265933,0,9.994267739,Yes,C,M
1355,A,0.046818346,3,6.299706078,No,B,M
1356,A,0.342739325,2,-3.161237127,No,C,M
1357,A,0.710072081,2,12.63685999,No,B,F
1358,A,0.703201329,1,13.90276803,No,A,F
1359,A,0.704334681,1,13.55533969,No,C,M
1360,A,2.321235819,1,16.1444862,Yes,A,F
1361,A,0.476204773,0,11.96906288,No,B,M
1362,A,0.370583461,1,-0.038466496,No,A,F
1363,A,1.056524328,5,11.47246388,No,B,F
1364,A,0.151526844,1,0.036294344,Yes,C,F
1365,A,2.915266705,2,8.514785547,No,A,F
1366,A,1.354109413,5,4.522887554,No,D,M
1367,A,1.639654138,0,15.94312369,No,A,M
1368,A,0.878031805,2,7.406361719,No,B,M
1369,A,0.440954508,1,3.026096447,No,D,F
1370,A,0.289883053,6,9.572744212,No,C,M
1371,A,2.004172802,2,18.04512938,No,C,M
1372,A,1.63457954,2,16.42895188,No,A,M
1373,A,0.118328046,1,7.00835422,No,C,M
1374,A,0.460437026,2,6.313964281,No,D,M
1375,A,0.376708727,1,9.616755718,No,C,F
1376,A,0.233892665,0,19.58768978,Yes,C,F
1377,A,0.308519981,2,-3.182104032,No,D,M
1378,A,0.814059991,4,6.331246674,No,B,F
1379,A,0.129215018,1,12.63611336,No,A,F
1380,A,0.520318099,3,3.196624653,Yes,D,F
1381,A,0.103568885,0,15.76089698,No,B,M
1382,A,0.140478128,1,16.06300475,No,A,F
1383,A,0.693121818,1,13.95383394,No,A,F
1384,A,0.492418249,2,5.611294534,Yes,A,M
1385,A,0.161430316,1,10.37185756,No,C,M
1386,A,0.094444966,2,10.31861402,Yes,C,F
1387,A,2.090677117,0,15.57086865,No,C,F
1388,A,0.25408936,0,6.711537083,Yes,C,F
1389,A,0.007197982,1,6.276921092,No,C,M
1390,A,0.58071558,2,6.849876316,Yes,D,M
1391,A,0.009401399,3,6.692559959,No,C,M
1392,A,0.242413589,1,12.37875691,No,A,M
1393,A,1.850591078,2,13.80807202,No,C,F
1394,A,0.020469507,2,5.357122584,No,C,F
1395,A,0.376029034,1,12.20752277,No,B,M
1396,A,0.397966747,2,10.67223016,No,D,F
1397,A,0.160070249,2,19.99146886,No,B,F
1398,A,0.335492774,2,18.37109936,No,B,F
1399,A,1.014978534,3,7.281718932,No,C,F
1400,A,0.766038044,0,5.146104387,Yes,D,M
1401,A,0.952336006,1,3.582857849,No,A,M
1402,A,1.006567492,4,12.34944882,Yes,B,F
1403,A,0.301512877,3,12.77088309,No,C,F
1404,A,0.271229149,1,5.504470299,Yes,B,F
1405,A,1.39119653,3,1.191765688,No,C,F
1406,A,0.37796449,1,4.978725611,No,A,F
1407,A,1.367004678,3,9.383639989,No,C,M
1408,A,1.380523929,2,1.584796426,Yes,D,M
1409,A,0.239451446,1,13.3493918,No,B,F
1410,A,0.291030345,3,5.562552863,Yes,A,M
1411,A,0.351073358,3,13.32368006,No,A,M
1412,A,1.111485094,3,10.08426725,Yes,D,F
1413,A,0.883322071,3,-2.104002777,No,B,M
1414,A,0.081786388,1,12.21563368,No,A,M
1415,A,0.121996274,2,4.312747019,No,B,M
1416,A,1.707949327,0,5.656617026,Yes,A,F
1417,A,0.161560728,1,12.11945617,No,C,F
1418,A,1.033864239,1,8.086376635,No,B,F
1419,A,1.609444054,1,3.517903814,No,C,F
1420,A,0.058421843,0,13.0000184,No,D,M
1421,A,1.07263909,1,7.147214886,No,B,F
1422,A,0.759341535,3,16.66323673,Yes,C,F
1423,A,0.402742449,3,10.49335294,No,B,F
1424,A,0.035299946,1,0.433386177,No,D,M
1425,A,0.925525211,2,13.46132482,No,B,M
1426,A,0.613517815,1,15.64386327,No,C,M
1427,A,0.856084655,3,12.70577059,No,D,M
1428,A,3.201100759,4,7.631541565,Yes,C,F
1429,A,0.487926298,2,5.872893636,No,D,F
1430,A,0.378804304,3,9.652616095,No,B,F
1431,A,1.363872297,3,12.81407762,No,A,M
1432,A,1.019336445,2,9.299093298,Yes,C,F
1433,A,0.780849873,0,5.68868438,No,A,M
1434,A,0.493449567,0,11.65272513,Yes,D,M
1435,A,0.768597304,0,16.86848485,No,C,M
1436,A,1.513063345,3,13.68105232,Yes,B,F
1437,A,0.019778008,3,9.143016118,No,D,F
1438,A,0.580656627,2,9.966790456,Yes,A,M
1439,A,0.242849808,1,16.32253114,No,A,F
1440,A,0.848770103,1,4.192573931,Yes,C,M
1441,A,0.791167234,0,9.833169079,No,B,M
1442,A,0.091141279,3,3.768876383,Yes,C,F
1443,A,0.151213334,6,7.651191928,No,A,F
1444,A,0.343958342,2,19.34205135,Yes,D,M
1445,A,0.043991909,2,11.13266323,No,C,M
1446,A,0.353095749,1,8.940111702,No,A,M
1447,A,0.597861083,3,6.733584513,No,B,M
1448,A,3.398603351,6,11.19511436,No,B,F
1449,A,1.314028175,3,11.68822117,No,D,M
1450,A,0.628305818,3,8.091956211,Yes,C,M
1451,A,0.791085158,4,8.16934116,No,D,M
1452,A,1.073652901,3,4.800943434,Yes,C,F
1453,A,0.744807337,2,12.43213567,No,B,M
1454,A,0.688667822,1,17.0752733,No,A,M
1455,A,2.072146472,2,13.89205509,No,D,F
1456,A,0.412760647,3,15.31838714,No,B,M
1457,A,1.816164736,0,10.00496874,No,B,M
1458,A,0.040999119,2,13.75705328,Yes,A,F
1459,A,0.118748595,1,15.86865208,No,C,F
1460,A,1.031966017,2,8.134014715,Yes,A,F
1461,A,0.731664382,0,13.33851565,No,C,F
1462,A,0.856097873,2,13.7701845,Yes,C,M
1463,A,0.518110083,3,18.3713929,No,C,M
1464,A,0.051715891,1,13.36635803,No,C,F
1465,A,0.709590067,2,7.236192618,No,A,M
1466,A,0.468362327,1,3.197013547,Yes,A,M
1467,A,0.299944055,4,11.5080836,No,A,F
1468,A,0.285624149,3,10.87144834,No,D,M
1469,A,0.742103144,0,10.26375697,No,B,M
1470,A,0.096846066,4,12.35110205,No,D,M
1471,A,0.079830697,1,5.640180028,No,A,M
1472,A,0.090925479,1,6.889383554,No,D,F
1473,A,0.355168588,2,4.506445101,No,C,F
1474,A,0.246925646,3,-1.109000847,No,D,F
1475,A,2.995926015,3,10.22848368,No,B,M
1476,A,0.145380021,2,5.645661358,Yes,D,F
1477,A,0.004718917,4,11.78407695,No,D,M
1478,A,0.100444908,2,13.03295094,Yes,A,M
1479,A,0.12410658,1,7.155841194,No,C,F
1480,A,0.317861916,2,9.033989253,No,D,F
1481,A,1.293474263,1,5.915307097,No,D,M
1482,A,0.443122081,4,6.393227195,No,C,F
1483,A,0.734371713,1,8.988039745,No,D,M
1484,A,0.60216764,2,3.326413493,No,C,M
1485,A,0.03239347,4,16.34940073,No,A,M
1486,A,0.478476472,0,0.045731193,No,D,F
1487,A,1.062471055,2,12.54846609,No,A,F
1488,A,0.427131696,1,7.655664591,No,A,F
1489,A,0.33035791,3,15.16919031,No,C,F
1490,A,1.15149799,2,7.981359743,Yes,A,M
1491,A,0.209753077,3,0.550150928,No,B,F
1492,A,0.093971034,1,12.67766367,Yes,C,F
1493,A,0.136934877,3,10.62036373,No,A,M
1494,A,0.1346729,2,3.279688259,Yes,C,F
1495,A,0.002878569,2,2.982856593,No,B,M
1496,A,0.115096062,1,13.79590424,Yes,A,M
1497,A,0.019367061,2,14.54560461,No,C,F
1498,A,0.941910112,4,19.73165443,No,B,M
1499,A,0.437271181,4,5.785172836,No,D,F
1500,A,0.468115582,3,13.11534565,Yes,B,F
1501,A,0.340640712,0,14.86133728,No,D,M
1502,A,0.3609473,2,10.37090324,Yes,A,M
1503,A,0.024719626,2,14.84415744,No,C,F
1504,A,0.562366867,2,16.11644376,Yes,D,F
1505,A,0.322650918,0,10.59944875,No,B,F
1506,A,0.061988802,5,2.967915867,Yes,D,F
1507,A,0.428354376,2,4.996351537,No,C,M
1508,A,0.212960853,0,7.198395102,Yes,D,F
1509,A,2.568274392,3,12.53842238,No,D,F
1510,A,0.024772781,5,14.31802023,Yes,D,F
1511,A,2.029461289,0,4.341323514,No,A,F
1512,A,2.366201553,0,5.017959167,No,C,F
1513,A,0.144804888,2,-1.931728886,No,C,M
1514,A,0.445272014,1,4.349595892,Yes,D,M
1515,A,0.343945189,3,17.75578068,No,A,F
1516,A,2.895384205,3,21.8749342,No,C,F
1517,A,0.579414771,1,8.057623862,No,B,F
1518,A,0.018746715,3,-1.41317404,No,C,M
1519,A,0.041986103,1,10.52501746,No,C,M
1520,A,0.46058379,1,13.90333458,Yes,D,F
1521,A,0.101270865,2,9.094367971,No,C,F
1522,A,0.260399751,3,15.24235973,No,D,F
1523,A,0.910366204,0,11.26318638,No,B,F
1524,A,0.165072007,1,12.19999157,No,A,M
1525,A,0.114639822,4,2.188012038,No,C,M
1526,A,0.025603206,0,12.00599499,No,C,F
1527,A,0.407509285,1,14.25543137,No,C,F
1528,A,0.291156664,2,11.99924802,Yes,B,M
1529,A,0.054039288,0,13.6141746,No,B,F
1530,A,0.743755855,0,14.33436226,Yes,A,M
1531,A,0.952987883,8,3.571536885,No,D,F
1532,A,0.181675021,0,13.15883032,No,D,M
1533,A,2.599271839,0,14.11986742,No,C,M
1534,A,2.189818919,2,9.234317191,No,A,M
1535,A,0.246917256,2,0.465103367,No,A,M
1536,A,0.446136333,2,15.54375265,Yes,D,F
1537,A,0.129646074,0,15.43157134,No,A,F
1538,A,1.667560213,3,10.62335893,No,C,F
1539,A,0.527043033,2,12.63900254,No,B,M
1540,A,0.732771696,1,9.709777386,No,D,M
1541,A,0.883538533,0,14.06987514,No,A,F
1542,A,1.012422971,4,4.993347374,Yes,D,F
1543,A,1.331178714,2,6.086109812,No,A,F
1544,A,3.689485382,1,10.74614048,Yes,B,M
1545,A,0.919452752,1,11.36000384,No,D,F
1546,A,0.17600717,2,14.23022184,Yes,A,F
1547,A,0.217778146,0,10.30569054,No,C,F
1548,A,0.062929882,1,19.87119874,Yes,B,F
1549,A,0.856229263,3,0.10784501,No,C,M
1550,A,0.328569345,3,8.441726063,No,D,M
1551,A,0.514901134,1,11.9261527,No,A,M
1552,A,0.299247876,2,19.38544508,No,A,M
1553,A,1.724397889,0,-1.903386835,No,B,F
1554,A,0.601264631,1,21.32708832,Yes,D,F
1555,A,0.767672411,4,15.85634685,No,B,F
1556,A,0.877267531,4,13.08465858,No,C,M
1557,A,0.857249665,0,12.2123352,No,D,F
1558,A,0.038150194,2,9.306288368,No,A,M
1559,A,0.134759032,4,18.24403105,No,C,F
1560,A,0.001797679,4,13.17549071,No,D,M
1561,A,0.5564484,5,8.583121827,No,D,F
1562,A,0.078184123,0,4.820526058,No,B,F
1563,A,0.172214521,2,12.75921813,No,D,F
1564,A,0.674199913,3,8.764644743,No,B,F
1565,A,1.905727288,1,10.83718064,No,A,M
1566,A,0.015831708,2,12.90813484,Yes,D,M
1567,A,0.449235153,0,7.172390685,No,A,F
1568,A,0.852309839,1,16.51933165,No,C,M
1569,A,0.587602958,1,0.037785415,No,D,M
1570,A,0.112387922,0,6.800853753,No,A,M
1571,A,0.661574982,0,17.7451066,No,C,F
1572,A,0.030521619,1,11.95692186,No,A,F
1573,A,0.169047991,3,13.78533861,No,A,M
1574,A,0.360734598,3,13.93781672,Yes,D,F
1575,A,2.045236912,1,11.88039986,No,B,M
1576,A,0.286227441,2,22.16941604,Yes,D,M
1577,A,0.823952466,2,13.15134302,No,A,F
1578,A,0.192257251,4,16.10907441,No,A,F
1579,A,0.335597653,3,9.300191385,No,A,F
1580,A,0.28176099,2,17.06478824,No,A,M
1581,A,0.380282841,3,18.32883438,No,D,M
1582,A,1.202030526,3,16.73779291,Yes,B,F
1583,A,0.279325932,0,11.5581976,No,A,F
1584,A,0.304676396,1,11.29514946,Yes,D,F
1585,A,1.176156854,2,2.974412759,No,D,M
1586,A,1.731230494,1,14.13714356,Yes,C,F
1587,A,0.017854434,4,7.733139972,No,A,M
1588,A,0.429831482,1,-0.128413021,No,C,M
1589,A,0.513013874,4,10.60043647,No,B,M
1590,A,0.012394742,3,10.89627164,Yes,C,F
1591,A,0.403187306,1,8.818940137,No,C,F
1592,A,0.007904451,0,11.11764229,Yes,C,M
1593,A,0.883904749,0,7.711899662,No,D,M
1594,A,0.09250371,1,0.661456275,No,C,M
1595,A,2.088811452,2,7.773202023,No,A,M
1596,A,0.645938729,1,8.258098022,Yes,D,M
1597,A,0.680261134,5,13.55660516,No,C,M
1598,A,0.338439185,2,9.18932686,No,D,F
1599,A,0.601990931,3,5.500595023,No,A,M
1600,A,1.059849185,3,6.982409016,No,A,F
1601,A,0.094426596,3,7.13637935,No,D,M
1602,A,0.751907352,3,8.847452486,No,B,F
1603,A,1.171746936,3,7.52171034,No,A,F
1604,A,0.41172795,3,19.35792502,No,A,M
1605,A,1.737754324,0,13.16697809,No,C,M
1606,A,1.005862676,0,11.06751175,No,D,M
1607,A,0.242954552,4,17.29689554,No,D,F
1608,A,1.128958439,0,10.9665015,Yes,B,M
1609,A,0.07431928,1,14.56875104,No,A,M
1610,A,0.934873602,1,13.99241417,Yes,C,F
1611,A,0.626543132,1,11.75168591,No,C,M
1612,A,0.563282063,3,9.19593083,No,D,F
1613,A,0.001085039,3,3.946343562,No,D,F
1614,A,0.095351781,6,18.65915924,Yes,C,F
1615,A,0.432191801,1,3.569863513,No,C,F
1616,A,0.355466639,3,19.05141429,Yes,D,F
1617,A,0.098289375,1,10.08569396,No,D,M
1618,A,0.165315924,2,6.350831209,No,B,M
1619,A,1.730612597,2,8.993104163,No,A,F
1620,A,0.223720545,2,18.9777714,Yes,C,F
1621,A,0.510204036,1,0.559769188,No,B,F
1622,A,2.170647502,3,5.486196004,No,B,M
1623,A,1.300255068,2,8.191209578,No,C,F
1624,A,0.544700496,3,10.98326379,Yes,B,M
1625,A,0.544252869,3,14.08087972,No,C,M
1626,A,0.195997238,4,15.32848365,No,C,F
1627,A,2.595106774,4,10.39887579,No,C,F
1628,A,0.246538802,4,13.6541976,Yes,B,M
1629,A,0.293844665,3,17.36629981,No,D,F
1630,A,0.026426766,2,6.197314847,No,B,M
1631,A,0.695442175,4,15.42902583,No,A,M
1632,A,3.712273033,1,14.26179307,No,D,M
1633,A,0.71686988,3,10.88462513,No,B,M
1634,A,0.132649841,3,12.04910323,No,A,F
1635,A,0.281100722,2,9.485136542,No,D,F
1636,A,1.163516444,1,9.549162302,No,D,F
1637,A,0.607816633,1,9.737445122,No,C,F
1638,A,0.339594292,1,6.007796996,No,C,M
1639,A,0.137864408,4,16.77255093,No,D,M
1640,A,0.076702548,0,-0.219467806,Yes,B,F
1641,A,0.40870007,3,9.260224414,No,C,M
1642,A,0.544899783,1,14.25654555,Yes,A,F
1643,A,0.955589871,1,12.02982368,No,C,M
1644,A,1.679875882,3,12.12275243,No,A,M
1645,A,0.193738611,4,3.175053779,No,C,F
1646,A,0.141958858,0,12.10589539,No,B,M
1647,A,0.720248214,1,13.95367272,No,D,M
1648,A,0.709172063,2,13.02191378,No,B,M
1649,A,1.422459825,2,11.5810203,No,B,F
1650,A,0.235488397,1,14.81388672,Yes,B,F
1651,A,1.040099278,3,11.44866578,No,D,F
1652,A,0.061142442,1,7.735142856,Yes,B,M
1653,A,0.054165038,1,8.576597605,No,D,M
1654,A,0.08982649,2,11.11262283,Yes,D,F
1655,A,0.751959293,1,-0.314264447,No,D,F
1656,A,1.325350737,2,18.22406625,No,A,M
1657,A,0.358322882,3,12.6350162,No,C,M
1658,A,0.047043805,3,2.872043232,Yes,C,F
1659,A,0.029122582,2,11.55374539,No,A,F
1660,A,1.575799322,1,5.492677545,Yes,D,F
1661,A,0.742637665,3,10.37569679,No,D,M
1662,A,0.13274422,2,7.126272127,Yes,D,M
1663,A,0.559631315,2,7.342353435,No,B,M
1664,A,2.20908383,2,15.63639235,Yes,D,F
1665,A,0.24644938,3,8.785306552,No,D,M
1666,A,0.21462038,0,7.868146195,No,A,F
1667,A,1.66341803,4,14.61747745,No,D,F
1668,A,0.446084837,3,16.97664713,Yes,B,F
1669,A,0.107208967,0,10.45807765,No,D,F
1670,A,0.046370815,1,10.26859791,No,A,M
1671,A,0.577741607,2,8.682152282,No,B,F
1672,A,0.090751827,0,4.982412957,Yes,D,F
1673,A,0.085145627,2,15.77439742,No,B,M
1674,A,0.096349489,1,11.45160327,No,A,M
1675,A,0.513676406,1,8.415516419,No,C,F
1676,A,0.516290395,6,2.137437576,Yes,C,F
1677,A,0.00856407,2,15.47701456,No,A,M
1678,A,0.9463946,0,8.298752759,No,C,F
1679,A,0.264044902,1,0.263943861,No,D,F
